Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
75,75,1,64.445713,0,1.7976931348623157E308,-1,0.0,0.0,1,64.445713,7,0.0,SAT,,0.027,
76,76,1,0.724583,0,1.7976931348623157E308,-1,0.0,0.0,1,0.724583,7,0.0,SAT,,0.026,
77,77,1,1.692442,0,1.7976931348623157E308,-1,0.0,0.0,1,1.692442,8,0.0,SAT,,0.033,
78,78,1,0.933185,0,1.7976931348623157E308,-1,0.0,0.0,1,0.933185,8,0.0,SAT,,0.035,
79,79,1,1.786689,0,1.7976931348623157E308,-1,0.0,0.0,1,1.786689,8,0.0,SAT,,0.032,
80,80,1,49.482893,0,1.7976931348623157E308,-1,0.0,0.0,1,49.482893,8,0.0,SAT,,0.027,
81,81,1,1.663072,0,1.7976931348623157E308,-1,0.0,0.0,1,1.663072,8,0.0,SAT,,0.028,
82,82,1,12.218715,0,1.7976931348623157E308,-1,0.0,0.0,1,12.218715,8,0.0,SAT,,0.028,
83,83,1,7.950499,0,1.7976931348623157E308,-1,0.0,0.0,1,7.950499,8,0.0,SAT,,0.026,
84,84,1,64.560716,0,1.7976931348623157E308,-1,0.0,0.0,1,64.560716,8,0.0,SAT,,0.03,
85,85,1,2.575786,0,1.7976931348623157E308,-1,0.0,0.0,1,2.575786,8,0.0,SAT,,0.026,
86,86,1,1.459374,0,1.7976931348623157E308,-1,0.0,0.0,1,1.459374,8,0.0,SAT,,0.027,
87,87,1,6.128993,0,1.7976931348623157E308,-1,0.0,0.0,1,6.128993,8,0.0,SAT,,0.026,
88,88,1,7.346518,0,1.7976931348623157E308,-1,0.0,0.0,1,7.346518,9,0.0,SAT,,0.023,
89,89,1,50.817842,0,1.7976931348623157E308,-1,0.0,0.0,1,50.817842,9,0.0,SAT,,0.028,
90,90,1,77.38966,0,1.7976931348623157E308,-1,0.0,0.0,1,77.38966,9,0.0,SAT,,0.035,
91,91,1,1.933572,0,1.7976931348623157E308,-1,0.0,0.0,1,1.933572,9,0.0,SAT,,0.032,
92,92,1,76.099643,0,1.7976931348623157E308,-1,0.0,0.0,1,76.099643,9,0.0,SAT,,0.027,
93,93,1,11.585176,0,1.7976931348623157E308,-1,0.0,0.0,1,11.585176,9,0.0,SAT,,0.035,
94,94,1,75.567961,0,1.7976931348623157E308,-1,0.0,0.0,1,75.567961,9,0.0,SAT,,0.037,
95,95,1,128.063908,0,1.7976931348623157E308,-1,0.0,0.0,1,128.063908,9,0.0,SAT,,0.031,
96,96,1,79.068314,0,1.7976931348623157E308,-1,0.0,0.0,1,79.068314,9,0.0,SAT,,0.035,
97,97,1,19.039667,0,1.7976931348623157E308,-1,0.0,0.0,1,19.039667,9,0.0,SAT,,0.027,
98,98,1,73.904281,0,1.7976931348623157E308,-1,0.0,0.0,1,73.904281,9,0.0,SAT,,0.027,
99,99,1,64.566798,0,1.7976931348623157E308,-1,0.0,0.0,1,64.566798,10,0.0,SAT,,0.026,
100,100,1,19.831614,0,1.7976931348623157E308,-1,0.0,0.0,1,19.831614,10,0.0,SAT,,0.029,
